state_name,death_year,age_range,death_count,state_abbr,total_pop_15to64,female_pop_15to64,male_pop_15to64,aapi_pct,black_pct,latinx_pct,native_pct,white_pct,total_incarceration,total_incarceration_rate,total_prison_pop,female_prison_pop,male_prison_pop
OREGON,2016,21-30,3,OR,2699022,1338266,1360756,5.95,2.44,12.68,1.44,77.5,20911,774,15166,1304,13862
OREGON,2016,31-40,1,OR,2699022,1338266,1360756,5.95,2.44,12.68,1.44,77.5,20911,774,15166,1304,13862
OREGON,2016,41-50,5,OR,2699022,1338266,1360756,5.95,2.44,12.68,1.44,77.5,20911,774,15166,1304,13862
OREGON,2016,51-60,14,OR,2699022,1338266,1360756,5.95,2.44,12.68,1.44,77.5,20911,774,15166,1304,13862
OREGON,2016,61-70,11,OR,2699022,1338266,1360756,5.95,2.44,12.68,1.44,77.5,20911,774,15166,1304,13862
OREGON,2016,≥ 71,13,OR,2699022,1338266,1360756,5.95,2.44,12.68,1.44,77.5,20911,774,15166,1304,13862
OREGON,2017,≤ 20,0,OR,2724753,1348387,1376366,6.12,2.49,13.07,1.43,76.89,21110,774,15218,1327,13891
OREGON,2017,21-30,1,OR,2724753,1348387,1376366,6.12,2.49,13.07,1.43,76.89,21110,774,15218,1327,13891
OREGON,2017,31-40,1,OR,2724753,1348387,1376366,6.12,2.49,13.07,1.43,76.89,21110,774,15218,1327,13891
OREGON,2017,41-50,2,OR,2724753,1348387,1376366,6.12,2.49,13.07,1.43,76.89,21110,774,15218,1327,13891
OREGON,2017,51-60,8,OR,2724753,1348387,1376366,6.12,2.49,13.07,1.43,76.89,21110,774,15218,1327,13891
OREGON,2017,61-70,8,OR,2724753,1348387,1376366,6.12,2.49,13.07,1.43,76.89,21110,774,15218,1327,13891
OREGON,2017,≥ 71,5,OR,2724753,1348387,1376366,6.12,2.49,13.07,1.43,76.89,21110,774,15218,1327,13891
OREGON,2018,≤ 20,0,OR,2737594,1352041,1385553,6.25,2.56,13.44,1.43,76.32,21133,771,15268,1246,14022
OREGON,2018,21-30,1,OR,2737594,1352041,1385553,6.25,2.56,13.44,1.43,76.32,21133,771,15268,1246,14022
OREGON,2018,31-40,0,OR,2737594,1352041,1385553,6.25,2.56,13.44,1.43,76.32,21133,771,15268,1246,14022
OREGON,2018,41-50,3,OR,2737594,1352041,1385553,6.25,2.56,13.44,1.43,76.32,21133,771,15268,1246,14022
OREGON,2018,51-60,11,OR,2737594,1352041,1385553,6.25,2.56,13.44,1.43,76.32,21133,771,15268,1246,14022
OREGON,2018,61-70,8,OR,2737594,1352041,1385553,6.25,2.56,13.44,1.43,76.32,21133,771,15268,1246,14022
OREGON,2018,≥ 71,10,OR,2737594,1352041,1385553,6.25,2.56,13.44,1.43,76.32,21133,771,15268,1246,14022
OREGON,2019,≤ 20,0,OR,2748164,1354995,1393169,6.34,2.63,13.82,1.43,75.78,20969,763,14961,1221,13740
OREGON,2019,21-30,3,OR,2748164,1354995,1393169,6.34,2.63,13.82,1.43,75.78,20969,763,14961,1221,13740
OREGON,2019,31-40,0,OR,2748164,1354995,1393169,6.34,2.63,13.82,1.43,75.78,20969,763,14961,1221,13740
OREGON,2019,41-50,3,OR,2748164,1354995,1393169,6.34,2.63,13.82,1.43,75.78,20969,763,14961,1221,13740
OREGON,2019,51-60,6,OR,2748164,1354995,1393169,6.34,2.63,13.82,1.43,75.78,20969,763,14961,1221,13740
OREGON,2019,61-70,5,OR,2748164,1354995,1393169,6.34,2.63,13.82,1.43,75.78,20969,763,14961,1221,13740
OREGON,2019,≥ 71,17,OR,2748164,1354995,1393169,6.34,2.63,13.82,1.43,75.78,20969,763,14961,1221,13740
PENNSYLVANIA,2015,≤ 20,0,PA,8497380,4241671,4255709,3.8,11.51,6.78,0.18,77.73,85630,1007,49858,2819,47039
PENNSYLVANIA,2015,21-30,3,PA,8497380,4241671,4255709,3.8,11.51,6.78,0.18,77.73,85630,1007,49858,2819,47039
PENNSYLVANIA,2015,31-40,5,PA,8497380,4241671,4255709,3.8,11.51,6.78,0.18,77.73,85630,1007,49858,2819,47039
PENNSYLVANIA,2015,41-50,7,PA,8497380,4241671,4255709,3.8,11.51,6.78,0.18,77.73,85630,1007,49858,2819,47039
PENNSYLVANIA,2015,51-60,8,PA,8497380,4241671,4255709,3.8,11.51,6.78,0.18,77.73,85630,1007,49858,2819,47039
PENNSYLVANIA,2015,61-70,15,PA,8497380,4241671,4255709,3.8,11.51,6.78,0.18,77.73,85630,1007,49858,2819,47039
PENNSYLVANIA,2015,≥ 71,5,PA,8497380,4241671,4255709,3.8,11.51,6.78,0.18,77.73,85630,1007,49858,2819,47039
PENNSYLVANIA,2016,≤ 20,0,PA,8476251,4225136,4251115,3.94,11.59,7.07,0.18,77.23,84312,994,49244,2863,46381
PENNSYLVANIA,2016,21-30,6,PA,8476251,4225136,4251115,3.94,11.59,7.07,0.18,77.23,84312,994,49244,2863,46381
PENNSYLVANIA,2016,31-40,12,PA,8476251,4225136,4251115,3.94,11.59,7.07,0.18,77.23,84312,994,49244,2863,46381
PENNSYLVANIA,2016,41-50,15,PA,8476251,4225136,4251115,3.94,11.59,7.07,0.18,77.23,84312,994,49244,2863,46381
PENNSYLVANIA,2016,51-60,55,PA,8476251,4225136,4251115,3.94,11.59,7.07,0.18,77.23,84312,994,49244,2863,46381
PENNSYLVANIA,2016,61-70,47,PA,8476251,4225136,4251115,3.94,11.59,7.07,0.18,77.23,84312,994,49244,2863,46381
PENNSYLVANIA,2016,≥ 71,36,PA,8476251,4225136,4251115,3.94,11.59,7.07,0.18,77.23,84312,994,49244,2863,46381
PENNSYLVANIA,2017,≤ 20,0,PA,8453317,4209649,4243668,4.07,11.67,7.39,0.18,76.7,83105,983,48333,2851,45482
PENNSYLVANIA,2017,21-30,8,PA,8453317,4209649,4243668,4.07,11.67,7.39,0.18,76.7,83105,983,48333,2851,45482
PENNSYLVANIA,2017,31-40,11,PA,8453317,4209649,4243668,4.07,11.67,7.39,0.18,76.7,83105,983,48333,2851,45482
PENNSYLVANIA,2017,41-50,21,PA,8453317,4209649,4243668,4.07,11.67,7.39,0.18,76.7,83105,983,48333,2851,45482
PENNSYLVANIA,2017,51-60,43,PA,8453317,4209649,4243668,4.07,11.67,7.39,0.18,76.7,83105,983,48333,2851,45482
PENNSYLVANIA,2017,61-70,57,PA,8453317,4209649,4243668,4.07,11.67,7.39,0.18,76.7,83105,983,48333,2851,45482
PENNSYLVANIA,2017,≥ 71,41,PA,8453317,4209649,4243668,4.07,11.67,7.39,0.18,76.7,83105,983,48333,2851,45482
PENNSYLVANIA,2018,≤ 20,0,PA,8436476,4195532,4240944,4.18,11.75,7.75,0.18,76.13,81081,961,47239,2934,44305
PENNSYLVANIA,2018,21-30,7,PA,8436476,4195532,4240944,4.18,11.75,7.75,0.18,76.13,81081,961,47239,2934,44305
PENNSYLVANIA,2018,31-40,13,PA,8436476,4195532,4240944,4.18,11.75,7.75,0.18,76.13,81081,961,47239,2934,44305
PENNSYLVANIA,2018,41-50,17,PA,8436476,4195532,4240944,4.18,11.75,7.75,0.18,76.13,81081,961,47239,2934,44305
PENNSYLVANIA,2018,51-60,46,PA,8436476,4195532,4240944,4.18,11.75,7.75,0.18,76.13,81081,961,47239,2934,44305
PENNSYLVANIA,2018,61-70,41,PA,8436476,4195532,4240944,4.18,11.75,7.75,0.18,76.13,81081,961,47239,2934,44305
PENNSYLVANIA,2018,≥ 71,42,PA,8436476,4195532,4240944,4.18,11.75,7.75,0.18,76.13,81081,961,47239,2934,44305
PENNSYLVANIA,2019,≤ 20,0,PA,8398537,4171679,4226858,4.29,11.84,8.0,0.18,75.68,78346,932,45702,2816,42886
PENNSYLVANIA,2019,21-30,7,PA,8398537,4171679,4226858,4.29,11.84,8.0,0.18,75.68,78346,932,45702,2816,42886
PENNSYLVANIA,2019,31-40,11,PA,8398537,4171679,4226858,4.29,11.84,8.0,0.18,75.68,78346,932,45702,2816,42886
PENNSYLVANIA,2019,41-50,16,PA,8398537,4171679,4226858,4.29,11.84,8.0,0.18,75.68,78346,932,45702,2816,42886
PENNSYLVANIA,2019,51-60,37,PA,8398537,4171679,4226858,4.29,11.84,8.0,0.18,75.68,78346,932,45702,2816,42886
PENNSYLVANIA,2019,61-70,44,PA,8398537,4171679,4226858,4.29,11.84,8.0,0.18,75.68,78346,932,45702,2816,42886
PENNSYLVANIA,2019,≥ 71,42,PA,8398537,4171679,4226858,4.29,11.84,8.0,0.18,75.68,78346,932,45702,2816,42886
RHODE ISLAND,2015,≤ 20,0,RI,731081,368632,362449,4.02,6.66,14.52,0.5,74.31,3248,444,2156,62,2094
RHODE ISLAND,2015,21-30,0,RI,731081,368632,362449,4.02,6.66,14.52,0.5,74.31,3248,444,2156,62,2094
RHODE ISLAND,2015,31-40,1,RI,731081,368632,362449,4.02,6.66,14.52,0.5,74.31,3248,444,2156,62,2094
RHODE ISLAND,2015,41-50,1,RI,731081,368632,362449,4.02,6.66,14.52,0.5,74.31,3248,444,2156,62,2094
RHODE ISLAND,2015,51-60,0,RI,731081,368632,362449,4.02,6.66,14.52,0.5,74.31,3248,444,2156,62,2094
RHODE ISLAND,2015,61-70,0,RI,731081,368632,362449,4.02,6.66,14.52,0.5,74.31,3248,444,2156,62,2094
RHODE ISLAND,2015,≥ 71,0,RI,731081,368632,362449,4.02,6.66,14.52,0.5,74.31,3248,444,2156,62,2094
RHODE ISLAND,2016,≤ 20,0,RI,732136,368359,363777,4.1,6.81,15.0,0.5,73.59,3103,423,2030,68,1962
RHODE ISLAND,2016,21-30,0,RI,732136,368359,363777,4.1,6.81,15.0,0.5,73.59,3103,423,2030,68,1962
RHODE ISLAND,2016,31-40,0,RI,732136,368359,363777,4.1,6.81,15.0,0.5,73.59,3103,423,2030,68,1962
RHODE ISLAND,2016,41-50,2,RI,732136,368359,363777,4.1,6.81,15.0,0.5,73.59,3103,423,2030,68,1962
RHODE ISLAND,2016,51-60,0,RI,732136,368359,363777,4.1,6.81,15.0,0.5,73.59,3103,423,2030,68,1962
RHODE ISLAND,2016,61-70,0,RI,732136,368359,363777,4.1,6.81,15.0,0.5,73.59,3103,423,2030,68,1962
RHODE ISLAND,2016,≥ 71,0,RI,732136,368359,363777,4.1,6.81,15.0,0.5,73.59,3103,423,2030,68,1962
RHODE ISLAND,2017,≤ 20,0,RI,731423,367443,363980,4.09,6.92,15.49,0.5,73.0,2861,391,1808,69,1739
RHODE ISLAND,2017,21-30,1,RI,731423,367443,363980,4.09,6.92,15.49,0.5,73.0,2861,391,1808,69,1739
RHODE ISLAND,2017,31-40,1,RI,731423,367443,363980,4.09,6.92,15.49,0.5,73.0,2861,391,1808,69,1739
RHODE ISLAND,2017,41-50,0,RI,731423,367443,363980,4.09,6.92,15.49,0.5,73.0,2861,391,1808,69,1739
RHODE ISLAND,2017,51-60,4,RI,731423,367443,363980,4.09,6.92,15.49,0.5,73.0,2861,391,1808,69,1739
RHODE ISLAND,2017,61-70,0,RI,731423,367443,363980,4.09,6.92,15.49,0.5,73.0,2861,391,1808,69,1739
RHODE ISLAND,2017,≥ 71,2,RI,731423,367443,363980,4.09,6.92,15.49,0.5,73.0,2861,391,1808,69,1739
RHODE ISLAND,2018,≤ 20,0,RI,733357,367638,365719,4.18,7.08,16.04,0.5,72.2,2767,377,1671,59,1612
RHODE ISLAND,2018,21-30,0,RI,733357,367638,365719,4.18,7.08,16.04,0.5,72.2,2767,377,1671,59,1612
RHODE ISLAND,2018,31-40,0,RI,733357,367638,365719,4.18,7.08,16.04,0.5,72.2,2767,377,1671,59,1612
RHODE ISLAND,2018,41-50,0,RI,733357,367638,365719,4.18,7.08,16.04,0.5,72.2,2767,377,1671,59,1612
RHODE ISLAND,2018,51-60,1,RI,733357,367638,365719,4.18,7.08,16.04,0.5,72.2,2767,377,1671,59,1612
RHODE ISLAND,2018,61-70,1,RI,733357,367638,365719,4.18,7.08,16.04,0.5,72.2,2767,377,1671,59,1612
RHODE ISLAND,2018,≥ 71,3,RI,733357,367638,365719,4.18,7.08,16.04,0.5,72.2,2767,377,1671,59,1612
RHODE ISLAND,2019,≤ 20,0,RI,732040,366384,365656,4.17,7.22,16.5,0.51,71.59,2740,374,1656,58,1598
RHODE ISLAND,2019,21-30,0,RI,732040,366384,365656,4.17,7.22,16.5,0.51,71.59,2740,374,1656,58,1598
RHODE ISLAND,2019,31-40,0,RI,732040,366384,365656,4.17,7.22,16.5,0.51,71.59,2740,374,1656,58,1598
RHODE ISLAND,2019,41-50,0,RI,732040,366384,365656,4.17,7.22,16.5,0.51,71.59,2740,374,1656,58,1598
RHODE ISLAND,2019,51-60,1,RI,732040,366384,365656,4.17,7.22,16.5,0.51,71.59,2740,374,1656,58,1598
RHODE ISLAND,2019,61-70,0,RI,732040,366384,365656,4.17,7.22,16.5,0.51,71.59,2740,374,1656,58,1598
RHODE ISLAND,2019,≥ 71,2,RI,732040,366384,365656,4.17,7.22,16.5,0.51,71.59,2740,374,1656,58,1598
SOUTH CAROLINA,2015,≤ 20,0,SC,3176764,1611787,1564977,1.87,28.4,5.36,0.43,63.93,31839,1002,20929,1355,19574
SOUTH CAROLINA,2015,21-30,1,SC,3176764,1611787,1564977,1.87,28.4,5.36,0.43,63.93,31839,1002,20929,1355,19574
SOUTH CAROLINA,2015,31-40,1,SC,3176764,1611787,1564977,1.87,28.4,5.36,0.43,63.93,31839,1002,20929,1355,19574
SOUTH CAROLINA,2015,41-50,4,SC,3176764,1611787,1564977,1.87,28.4,5.36,0.43,63.93,31839,1002,20929,1355,19574
SOUTH CAROLINA,2015,51-60,10,SC,3176764,1611787,1564977,1.87,28.4,5.36,0.43,63.93,31839,1002,20929,1355,19574
SOUTH CAROLINA,2015,61-70,3,SC,3176764,1611787,1564977,1.87,28.4,5.36,0.43,63.93,31839,1002,20929,1355,19574
SOUTH CAROLINA,2015,≥ 71,5,SC,3176764,1611787,1564977,1.87,28.4,5.36,0.43,63.93,31839,1002,20929,1355,19574
SOUTH CAROLINA,2016,≤ 20,0,SC,3200900,1622830,1578070,1.96,28.28,5.48,0.43,63.85,31978,999,20858,1474,19384
SOUTH CAROLINA,2016,21-30,6,SC,3200900,1622830,1578070,1.96,28.28,5.48,0.43,63.85,31978,999,20858,1474,19384
SOUTH CAROLINA,2016,31-40,14,SC,3200900,1622830,1578070,1.96,28.28,5.48,0.43,63.85,31978,999,20858,1474,19384
SOUTH CAROLINA,2016,41-50,12,SC,3200900,1622830,1578070,1.96,28.28,5.48,0.43,63.85,31978,999,20858,1474,19384
SOUTH CAROLINA,2016,51-60,22,SC,3200900,1622830,1578070,1.96,28.28,5.48,0.43,63.85,31978,999,20858,1474,19384
SOUTH CAROLINA,2016,61-70,17,SC,3200900,1622830,1578070,1.96,28.28,5.48,0.43,63.85,31978,999,20858,1474,19384
SOUTH CAROLINA,2016,≥ 71,8,SC,3200900,1622830,1578070,1.96,28.28,5.48,0.43,63.85,31978,999,20858,1474,19384
SOUTH CAROLINA,2017,≤ 20,0,SC,3221399,1632761,1588638,2.04,28.14,5.65,0.43,63.74,31200,968,19906,1392,18514
SOUTH CAROLINA,2017,21-30,4,SC,3221399,1632761,1588638,2.04,28.14,5.65,0.43,63.74,31200,968,19906,1392,18514
SOUTH CAROLINA,2017,31-40,10,SC,3221399,1632761,1588638,2.04,28.14,5.65,0.43,63.74,31200,968,19906,1392,18514
SOUTH CAROLINA,2017,41-50,14,SC,3221399,1632761,1588638,2.04,28.14,5.65,0.43,63.74,31200,968,19906,1392,18514
SOUTH CAROLINA,2017,51-60,27,SC,3221399,1632761,1588638,2.04,28.14,5.65,0.43,63.74,31200,968,19906,1392,18514
SOUTH CAROLINA,2017,61-70,33,SC,3221399,1632761,1588638,2.04,28.14,5.65,0.43,63.74,31200,968,19906,1392,18514
SOUTH CAROLINA,2017,≥ 71,17,SC,3221399,1632761,1588638,2.04,28.14,5.65,0.43,63.74,31200,968,19906,1392,18514
SOUTH CAROLINA,2018,≤ 20,1,SC,3241810,1642106,1599704,2.11,27.98,5.85,0.43,63.63,30446,939,19033,1327,17706
SOUTH CAROLINA,2018,21-30,8,SC,3241810,1642106,1599704,2.11,27.98,5.85,0.43,63.63,30446,939,19033,1327,17706
SOUTH CAROLINA,2018,31-40,16,SC,3241810,1642106,1599704,2.11,27.98,5.85,0.43,63.63,30446,939,19033,1327,17706
SOUTH CAROLINA,2018,41-50,13,SC,3241810,1642106,1599704,2.11,27.98,5.85,0.43,63.63,30446,939,19033,1327,17706
SOUTH CAROLINA,2018,51-60,27,SC,3241810,1642106,1599704,2.11,27.98,5.85,0.43,63.63,30446,939,19033,1327,17706
SOUTH CAROLINA,2018,61-70,16,SC,3241810,1642106,1599704,2.11,27.98,5.85,0.43,63.63,30446,939,19033,1327,17706
SOUTH CAROLINA,2018,≥ 71,19,SC,3241810,1642106,1599704,2.11,27.98,5.85,0.43,63.63,30446,939,19033,1327,17706
SOUTH CAROLINA,2019,≤ 20,0,SC,3262364,1651346,1611018,2.2,27.8,6.07,0.43,63.5,29360,899,18608,1281,17327
SOUTH CAROLINA,2019,21-30,7,SC,3262364,1651346,1611018,2.2,27.8,6.07,0.43,63.5,29360,899,18608,1281,17327
SOUTH CAROLINA,2019,31-40,16,SC,3262364,1651346,1611018,2.2,27.8,6.07,0.43,63.5,29360,899,18608,1281,17327
SOUTH CAROLINA,2019,41-50,7,SC,3262364,1651346,1611018,2.2,27.8,6.07,0.43,63.5,29360,899,18608,1281,17327
SOUTH CAROLINA,2019,51-60,17,SC,3262364,1651346,1611018,2.2,27.8,6.07,0.43,63.5,29360,899,18608,1281,17327
SOUTH CAROLINA,2019,61-70,11,SC,3262364,1651346,1611018,2.2,27.8,6.07,0.43,63.5,29360,899,18608,1281,17327
SOUTH CAROLINA,2019,≥ 71,12,SC,3262364,1651346,1611018,2.2,27.8,6.07,0.43,63.5,29360,899,18608,1281,17327
SOUTH DAKOTA,2015,≤ 20,0,SD,543681,263414,280267,1.66,2.11,3.39,8.39,84.45,5841,1074,3564,416,3148
SOUTH DAKOTA,2015,21-30,1,SD,543681,263414,280267,1.66,2.11,3.39,8.39,84.45,5841,1074,3564,416,3148
SOUTH DAKOTA,2015,31-40,0,SD,543681,263414,280267,1.66,2.11,3.39,8.39,84.45,5841,1074,3564,416,3148
SOUTH DAKOTA,2015,41-50,0,SD,543681,263414,280267,1.66,2.11,3.39,8.39,84.45,5841,1074,3564,416,3148
SOUTH DAKOTA,2015,51-60,0,SD,543681,263414,280267,1.66,2.11,3.39,8.39,84.45,5841,1074,3564,416,3148
SOUTH DAKOTA,2015,61-70,1,SD,543681,263414,280267,1.66,2.11,3.39,8.39,84.45,5841,1074,3564,416,3148
SOUTH DAKOTA,2015,≥ 71,0,SD,543681,263414,280267,1.66,2.11,3.39,8.39,84.45,5841,1074,3564,416,3148
SOUTH DAKOTA,2016,≤ 20,0,SD,546356,264219,282137,1.84,2.34,3.55,8.38,83.89,6270,1147,3831,498,3333
SOUTH DAKOTA,2016,21-30,1,SD,546356,264219,282137,1.84,2.34,3.55,8.38,83.89,6270,1147,3831,498,3333
SOUTH DAKOTA,2016,31-40,1,SD,546356,264219,282137,1.84,2.34,3.55,8.38,83.89,6270,1147,3831,498,3333
SOUTH DAKOTA,2016,41-50,0,SD,546356,264219,282137,1.84,2.34,3.55,8.38,83.89,6270,1147,3831,498,3333
SOUTH DAKOTA,2016,51-60,2,SD,546356,264219,282137,1.84,2.34,3.55,8.38,83.89,6270,1147,3831,498,3333
SOUTH DAKOTA,2016,61-70,1,SD,546356,264219,282137,1.84,2.34,3.55,8.38,83.89,6270,1147,3831,498,3333
SOUTH DAKOTA,2016,≥ 71,0,SD,546356,264219,282137,1.84,2.34,3.55,8.38,83.89,6270,1147,3831,498,3333
SOUTH DAKOTA,2017,≤ 20,0,SD,549711,265389,284322,2.02,2.55,3.81,8.32,83.3,6513,1184,3970,540,3430
SOUTH DAKOTA,2017,21-30,1,SD,549711,265389,284322,2.02,2.55,3.81,8.32,83.3,6513,1184,3970,540,3430
SOUTH DAKOTA,2017,31-40,0,SD,549711,265389,284322,2.02,2.55,3.81,8.32,83.3,6513,1184,3970,540,3430
SOUTH DAKOTA,2017,41-50,3,SD,549711,265389,284322,2.02,2.55,3.81,8.32,83.3,6513,1184,3970,540,3430
SOUTH DAKOTA,2017,51-60,3,SD,549711,265389,284322,2.02,2.55,3.81,8.32,83.3,6513,1184,3970,540,3430
SOUTH DAKOTA,2017,61-70,1,SD,549711,265389,284322,2.02,2.55,3.81,8.32,83.3,6513,1184,3970,540,3430
SOUTH DAKOTA,2017,≥ 71,4,SD,549711,265389,284322,2.02,2.55,3.81,8.32,83.3,6513,1184,3970,540,3430
SOUTH DAKOTA,2018,≤ 20,0,SD,549592,265182,284410,2.0,2.63,3.98,8.34,83.05,6601,1201,3948,571,3377
SOUTH DAKOTA,2018,21-30,1,SD,549592,265182,284410,2.0,2.63,3.98,8.34,83.05,6601,1201,3948,571,3377
SOUTH DAKOTA,2018,31-40,0,SD,549592,265182,284410,2.0,2.63,3.98,8.34,83.05,6601,1201,3948,571,3377
SOUTH DAKOTA,2018,41-50,1,SD,549592,265182,284410,2.0,2.63,3.98,8.34,83.05,6601,1201,3948,571,3377
SOUTH DAKOTA,2018,51-60,0,SD,549592,265182,284410,2.0,2.63,3.98,8.34,83.05,6601,1201,3948,571,3377
SOUTH DAKOTA,2018,61-70,2,SD,549592,265182,284410,2.0,2.63,3.98,8.34,83.05,6601,1201,3948,571,3377
SOUTH DAKOTA,2018,≥ 71,2,SD,549592,265182,284410,2.0,2.63,3.98,8.34,83.05,6601,1201,3948,571,3377
SOUTH DAKOTA,2019,≤ 20,0,SD,551429,265658,285771,2.1,2.76,4.16,8.31,82.67,6366,1154,3801,562,3239
SOUTH DAKOTA,2019,21-30,0,SD,551429,265658,285771,2.1,2.76,4.16,8.31,82.67,6366,1154,3801,562,3239
SOUTH DAKOTA,2019,31-40,0,SD,551429,265658,285771,2.1,2.76,4.16,8.31,82.67,6366,1154,3801,562,3239
SOUTH DAKOTA,2019,41-50,5,SD,551429,265658,285771,2.1,2.76,4.16,8.31,82.67,6366,1154,3801,562,3239
SOUTH DAKOTA,2019,51-60,2,SD,551429,265658,285771,2.1,2.76,4.16,8.31,82.67,6366,1154,3801,562,3239
SOUTH DAKOTA,2019,61-70,4,SD,551429,265658,285771,2.1,2.76,4.16,8.31,82.67,6366,1154,3801,562,3239
SOUTH DAKOTA,2019,≥ 71,1,SD,551429,265658,285771,2.1,2.76,4.16,8.31,82.67,6366,1154,3801,562,3239
TENNESSEE,2015,≤ 20,0,TN,4364247,2202772,2161475,2.04,17.87,4.85,0.32,74.93,47838,1096,28172,2640,25532
TENNESSEE,2015,21-30,0,TN,4364247,2202772,2161475,2.04,17.87,4.85,0.32,74.93,47838,1096,28172,2640,25532
TENNESSEE,2015,31-40,2,TN,4364247,2202772,2161475,2.04,17.87,4.85,0.32,74.93,47838,1096,28172,2640,25532
TENNESSEE,2015,41-50,8,TN,4364247,2202772,2161475,2.04,17.87,4.85,0.32,74.93,47838,1096,28172,2640,25532
TENNESSEE,2015,51-60,12,TN,4364247,2202772,2161475,2.04,17.87,4.85,0.32,74.93,47838,1096,28172,2640,25532
TENNESSEE,2015,61-70,8,TN,4364247,2202772,2161475,2.04,17.87,4.85,0.32,74.93,47838,1096,28172,2640,25532
TENNESSEE,2015,≥ 71,2,TN,4364247,2202772,2161475,2.04,17.87,4.85,0.32,74.93,47838,1096,28172,2640,25532
TENNESSEE,2016,≤ 20,0,TN,4391795,2213692,2178103,2.1,17.88,4.98,0.32,74.72,51082,1163,28203,2722,25481
TENNESSEE,2016,21-30,4,TN,4391795,2213692,2178103,2.1,17.88,4.98,0.32,74.72,51082,1163,28203,2722,25481
TENNESSEE,2016,31-40,4,TN,4391795,2213692,2178103,2.1,17.88,4.98,0.32,74.72,51082,1163,28203,2722,25481
TENNESSEE,2016,41-50,15,TN,4391795,2213692,2178103,2.1,17.88,4.98,0.32,74.72,51082,1163,28203,2722,25481
TENNESSEE,2016,51-60,35,TN,4391795,2213692,2178103,2.1,17.88,4.98,0.32,74.72,51082,1163,28203,2722,25481
TENNESSEE,2016,61-70,36,TN,4391795,2213692,2178103,2.1,17.88,4.98,0.32,74.72,51082,1163,28203,2722,25481
TENNESSEE,2016,≥ 71,8,TN,4391795,2213692,2178103,2.1,17.88,4.98,0.32,74.72,51082,1163,28203,2722,25481
TENNESSEE,2017,≤ 20,0,TN,4425635,2226956,2198679,2.17,17.9,5.17,0.32,74.44,51725,1168,28980,3011,25969
TENNESSEE,2017,21-30,5,TN,4425635,2226956,2198679,2.17,17.9,5.17,0.32,74.44,51725,1168,28980,3011,25969
TENNESSEE,2017,31-40,11,TN,4425635,2226956,2198679,2.17,17.9,5.17,0.32,74.44,51725,1168,28980,3011,25969
TENNESSEE,2017,41-50,9,TN,4425635,2226956,2198679,2.17,17.9,5.17,0.32,74.44,51725,1168,28980,3011,25969
TENNESSEE,2017,51-60,29,TN,4425635,2226956,2198679,2.17,17.9,5.17,0.32,74.44,51725,1168,28980,3011,25969
TENNESSEE,2017,61-70,22,TN,4425635,2226956,2198679,2.17,17.9,5.17,0.32,74.44,51725,1168,28980,3011,25969
TENNESSEE,2017,≥ 71,20,TN,4425635,2226956,2198679,2.17,17.9,5.17,0.32,74.44,51725,1168,28980,3011,25969
TENNESSEE,2018,≤ 20,0,TN,4457385,2240240,2217145,2.26,17.89,5.36,0.32,74.17,51049,1145,26321,2679,23642
TENNESSEE,2018,21-30,5,TN,4457385,2240240,2217145,2.26,17.89,5.36,0.32,74.17,51049,1145,26321,2679,23642
TENNESSEE,2018,31-40,13,TN,4457385,2240240,2217145,2.26,17.89,5.36,0.32,74.17,51049,1145,26321,2679,23642
TENNESSEE,2018,41-50,24,TN,4457385,2240240,2217145,2.26,17.89,5.36,0.32,74.17,51049,1145,26321,2679,23642
TENNESSEE,2018,51-60,34,TN,4457385,2240240,2217145,2.26,17.89,5.36,0.32,74.17,51049,1145,26321,2679,23642
TENNESSEE,2018,61-70,32,TN,4457385,2240240,2217145,2.26,17.89,5.36,0.32,74.17,51049,1145,26321,2679,23642
TENNESSEE,2018,≥ 71,13,TN,4457385,2240240,2217145,2.26,17.89,5.36,0.32,74.17,51049,1145,26321,2679,23642
TENNESSEE,2019,≤ 20,0,TN,4477682,2248560,2229122,2.3,17.86,5.54,0.32,73.98,51521,1150,26349,2734,23615
TENNESSEE,2019,21-30,10,TN,4477682,2248560,2229122,2.3,17.86,5.54,0.32,73.98,51521,1150,26349,2734,23615
TENNESSEE,2019,31-40,9,TN,4477682,2248560,2229122,2.3,17.86,5.54,0.32,73.98,51521,1150,26349,2734,23615
TENNESSEE,2019,41-50,14,TN,4477682,2248560,2229122,2.3,17.86,5.54,0.32,73.98,51521,1150,26349,2734,23615
TENNESSEE,2019,51-60,29,TN,4477682,2248560,2229122,2.3,17.86,5.54,0.32,73.98,51521,1150,26349,2734,23615
TENNESSEE,2019,61-70,24,TN,4477682,2248560,2229122,2.3,17.86,5.54,0.32,73.98,51521,1150,26349,2734,23615
TENNESSEE,2019,≥ 71,17,TN,4477682,2248560,2229122,2.3,17.86,5.54,0.32,73.98,51521,1150,26349,2734,23615
TEXAS,2015,≤ 20,1,TX,18215199,9033114,9182085,5.22,12.64,38.28,0.39,43.48,222119,1219,163909,14408,149501
TEXAS,2015,21-30,5,TX,18215199,9033114,9182085,5.22,12.64,38.28,0.39,43.48,222119,1219,163909,14408,149501
TEXAS,2015,31-40,10,TX,18215199,9033114,9182085,5.22,12.64,38.28,0.39,43.48,222119,1219,163909,14408,149501
